protein_id,element,n_residues,moran_i,note
Q7MTN6,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q7MTN6,8,38,0.29178787465246,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q8ZJ91,7,38,0.703948389223553,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q8ZJ91,1,38,-0.130383387678153,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q8ZJ91,6,38,0.298914966331915,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q8ZJ91,16,4,-0.565782640666309,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q8ZJ91,8,38,0.0227809058376088,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q98Q05,7,37,0.115019182382523,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q98Q05,1,37,0.00814851600753838,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q98Q05,6,37,0.786592155607529,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q98Q05,16,5,-0.387826528128034,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q98Q05,8,37,-0.152183416187726,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9TLX5,7,30,0.238774231345483,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9TLX5,1,30,-0.105717278370379,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9TLX5,6,30,0.128069778580796,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9TLX5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9TLX5,8,30,-0.663975430674262,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9UR66,7,21,0.121793023236275,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9UR66,1,21,0.173132542303816,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9UR66,6,21,0.242279125398559,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9UR66,8,21,-0.227635670921242,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
U1PBV3,7,47,0.240189627330164,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
U1PBV3,1,47,0.0316629895986557,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
U1PBV3,6,47,0.482089063620316,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
U1PBV3,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
U1PBV3,8,47,-0.237799928738105,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3BEY8,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3X379,16,3,-0.00780564699220475,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3ZI84,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3ZII4,16,4,-0.362578053848123,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533XLT4,16,3,-0.59554665594584,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8CNU4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8CPX8,16,5,-0.0846643585190399,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8CQS9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3GV54,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
Q9UR66,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A519BYY9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A523AT74,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533WMV9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3J2N7,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J4B2F1,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3WGX1,16,3,-0.323175663241658,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A949JHM8,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533VIP4,16,3,-0.0819710186959745,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RX65,16,3,-0.0571236443565014,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8CNG8,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8D2T6,16,7,-0.0994788995575046,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4TUE3,16,3,-0.610740896429725,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C5IX38,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C5U7X1,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7K3Y6W1,16,5,0.0236890394191853,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A371MS07,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533V523,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8CMX5,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2P0QLX2,16,3,-0.0201257661848447,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8C9N9,16,3,-0.463060230464395,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C3V662,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J2MGV4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M345,16,4,-0.146754898419948,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3XYR1,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
C0HLA1,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
P84477,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
1P9J_5801,16,7,-0.0450549477163165,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533X1P5,16,4,-0.809562215204258,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8DL76,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4M8L5,16,4,-0.455227787003645,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3Z7R6,16,3,-0.0487763200635552,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
P17684,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533VW71,16,3,-0.715928859644253,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8E4D6,16,3,-0.891999171766179,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C3YB50,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3XVG2,16,3,-0.252936801745518,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R4ZQL9,16,5,-0.766950702140377,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2V3JMT2,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J2LST6,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J2PVB2,16,3,-0.937804016558786,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A8T6XLB1,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A3M9ZV07,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8CBP4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C2AFH7,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4F165,16,3,-0.0759710667974345,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4GSQ4,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C7GE12,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A087S4K0,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2E0QIE5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C1R072,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C5TFR7,16,3,-0.929440277098462,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8ESH0,16,6,-0.25177202951819,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3M2B2,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M4A1E0,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A822IR84,16,3,-0.867854290068093,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
P84337,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8E729,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3MZ99,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A3A5W4U3,16,3,-0.107417214937512,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A3M1LK14,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533UWQ2,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6B9QZA6,16,3,-0.668277914024816,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8EWP6,16,3,-0.902828041165651,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
P80502,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662RTJ4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4NQE1,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4PZ72,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2R6EXE0,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533WY04,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J4FTH4,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3WYC8,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A533XGD3,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IA32,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A117LQ45,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662R2Z3,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A8T6UP66,16,6,-0.435309501515254,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A2H9PSD1,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A6V8D831,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3D6Q8,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A101DYV5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A124F7Z6,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4C740,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A523AYZ6,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C3SKL2,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C5XJ97,16,3,-0.70663250071839,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A8T6TUW3,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C2QK30,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3T0Q9,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M4AAC8,16,3,-0.968566679787683,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3YUC1,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J4BA39,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3EMJ0,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3W6K5,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4VQX9,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A101GKX7,16,2,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A662QEP8,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4ZS34,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7C4JMT3,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3IFT0,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7J3QSA6,16,1,,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
A0A7M3XTS2,16,3,-0.286202822809807,sequence-adjacency Moran proxy; coordinate columns absent from row_design emit
