BMRB_ID	PDB_ID	RESOLUTION	SEQ_IDENTITY	SEQ_LENGTH	SEQ_OFFSET	HA	CA	CB	CO	N	HN	AVG_CORR	HA_CORR	CA_CORR	CB_CORR	CO_CORR	N_CORR	HN_CORR	HA_RMSD	CA_RMSD	CB_RMSD	CO_RMSD	N_RMSD	HN_RMSD	HA_CSDIFF	CA_CSDIFF	CB_CSDIFF	CO_CSDIFF	N_CSDIFF	HN_CSDIFF
bmr11373	2DGOA	NMR	99.0	103	-6	1	1	1	1	1	1	0.827	N/A	0.967	0.996	0.747	0.815	0.610	N/A	0.753	0.774	0.691	1.709	0.300	N/A	-0.23	0.05	-0.15	0.07	-0.07
bmr11374	2DGOA	NMR	95.0	101	-6	1				1	1	0.719	N/A	N/A	N/A	N/A	0.815	0.623	N/A	N/A	N/A	N/A	1.765	0.304	N/A	N/A	N/A	N/A	0.03	-0.08
bmr11375	2DGOA	NMR	100.0	115	0	1				1	1	0.717	N/A	N/A	N/A	N/A	0.833	0.601	N/A	N/A	N/A	N/A	1.706	0.296	N/A	N/A	N/A	N/A	0.07	-0.06
bmr11376	2DGOA	NMR	100.0	115	0	1	1	1	1	1	1	0.812	0.808	0.972	0.996	0.666	0.839	0.591	0.157	0.727	0.862	0.722	1.685	0.315	0.04	-0.31	0.04	-0.26	0.02	-0.08
bmr11417	2DMXA	NMR	100.0	92	0	1	1	1	1	1	1	0.755	0.716	0.967	0.997	0.782	0.757	0.311	0.139	0.898	0.694	0.798	1.878	0.335	-0.00	0.04	-0.11	-0.10	-0.64	-0.02
bmr15001	2JM1A	NMR	99.3	141	0	1					1	0.687	0.603	0.948	0.982	N/A	0.594	0.310	0.172	0.926	1.122	N/A	2.630	0.431	0.02	-0.17	0.35	N/A	-1.13	-0.24
bmr15002	2JM3A	NMR	100.0	91	0	1	1	1	1	1	1	0.761	0.676	0.959	0.995	0.669	0.725	0.545	0.174	0.860	0.843	0.822	2.509	0.438	-0.04	-0.17	-0.10	-0.13	-0.75	-0.08
bmr15007	2NPRA	NMR	100.0	90	0	1	1	1	1	1	1	0.684	0.503	0.962	0.956	0.635	0.733	0.315	0.173	0.816	1.171	0.857	2.486	0.457	0.03	-0.12	0.03	-0.23	-0.80	-0.20
bmr15013	2JMCA	NMR	100.0	77	0	1	1	1	1	1	1	0.763	0.659	0.961	0.991	0.660	0.783	0.523	0.182	0.863	1.073	0.738	1.990	0.364	-0.09	-0.16	0.06	-0.30	0.53	-0.08
bmr15014	2JMDA	NMR	100.0	63	0	1	1	1	1	1	1	0.694	0.686	0.938	0.986	0.400	0.695	0.459	0.140	1.035	0.996	1.193	2.251	0.380	-0.01	-0.37	-0.37	-0.64	-0.63	-0.01
bmr15020	2IFSA	NMR	100.0	169	0	1					1	0.744	0.702	0.941	0.989	0.757	0.741	0.334	0.188	0.947	0.993	0.987	2.195	0.442	0.02	-0.49	-0.13	-0.44	-0.64	-0.10
bmr15036	2IZ3A	NMR	100.0	94	3	1	1	1	1	1	1	0.736	0.738	0.953	0.988	0.781	0.674	0.283	0.155	0.727	0.941	0.749	2.327	0.430	-0.08	-0.12	-0.30	-0.22	-1.02	-0.11
bmr15037	2IZ3A	NMR	98.9	94	0	1					1	0.541	0.697	N/A	N/A	N/A	N/A	0.386	0.142	N/A	N/A	N/A	N/A	0.387	-0.06	N/A	N/A	N/A	N/A	-0.17
bmr15045	2JMMA	NMR	100.0	156	0	1	1	1	1	1	1	0.776	N/A	0.965	0.990	0.670	0.710	0.544	N/A	0.894	0.898	0.865	2.208	0.378	N/A	0.16	0.07	0.31	0.97	0.12
bmr15055	2JMPA	NMR	100.0	100	0	1	1	1	1	1	1	0.690	0.703	0.926	0.988	0.619	0.510	0.395	0.185	0.816	0.954	0.985	2.236	0.417	0.04	-0.36	0.18	-0.31	-1.26	-0.19
bmr15061	2JNQA	NMR	100.0	181	0	1	1	1	1	1	1	0.723	0.666	0.947	0.988	0.655	0.718	0.365	0.160	0.888	1.006	0.956	2.114	0.450	-0.07	0.00	-0.04	0.03	-0.49	-0.09
bmr15063	2JMUA	NMR	100.0	224	0	1	1	1	1	1	1	0.829	0.858	0.977	0.996	0.826	0.808	0.506	0.161	0.745	0.788	0.824	2.006	0.371	-0.08	-0.29	-0.10	-0.19	-0.05	-0.05
bmr15064	1TPH2	1.80	99.6	245	3	1	1	1	1	1	1	0.865	N/A	0.980	0.995	0.810	0.887	0.652	N/A	0.755	0.861	0.767	1.727	0.361	N/A	0.27	0.49	0.22	-0.82	-0.02
bmr15065	1TPH1	1.80	99.6	245	3	1	1	1	1	1	1	0.827	N/A	N/A	0.995	0.787	0.872	0.652	N/A	N/A	0.861	0.842	1.793	0.383	N/A	N/A	0.53	0.18	-0.82	-0.03
bmr15066	1SPQB	2.16	96.0	247	1	1	1	1		1	1	0.872	N/A	0.979	0.996	N/A	0.901	0.611	N/A	0.764	0.809	N/A	1.568	0.387	N/A	-0.37	0.22	N/A	-0.51	-0.11
bmr15067	1TPH2	1.80	97.6	245	3	1	1		1	1	1	0.829	N/A	0.978	N/A	0.803	0.900	0.636	N/A	0.783	N/A	0.770	1.667	0.383	N/A	-0.31	N/A	0.30	-0.59	-0.00
bmr15070	1IW0C	1.40	99.5	207	6	1	1	1	1	1	1	0.872	N/A	0.976	0.994	0.865	0.830	0.697	N/A	0.947	0.915	0.826	1.608	0.320	N/A	2.86	2.84	1.26	-0.35	-0.06
bmr15071	1IW0C	1.40	100.0	207	6	1	1	1	1	1	1	0.874	N/A	0.976	0.992	0.881	0.810	0.709	N/A	0.955	0.798	0.808	1.702	0.327	N/A	2.62	2.57	1.19	-0.35	-0.05
bmr15073	1IW0C	1.40	100.0	207	6	1	1	1	1	1	1	0.856	N/A	0.974	0.994	0.815	0.815	0.682	N/A	0.961	0.860	0.930	1.871	0.347	N/A	2.28	2.29	0.99	-0.81	0.02
bmr15074	2JMOA	NMR	100.0	80	0		1	1	1	1	1	0.625	0.472	0.955	0.977	0.446	0.686	0.216	0.187	0.970	1.042	1.049	2.508	0.453	0.02	-0.14	0.19	-0.70	-1.19	-0.25
bmr15076	2PG1D	2.80	100.0	85	4	1	1			1	1	0.773	N/A	0.955	N/A	N/A	0.746	0.619	N/A	0.850	N/A	N/A	2.137	0.316	N/A	-0.39	N/A	N/A	-0.71	-0.06
bmr15077	2PG1B	2.80	100.0	85	4	1	1	1		1	1	0.825	N/A	0.959	0.990	N/A	0.808	0.544	N/A	0.862	1.098	N/A	1.658	0.327	N/A	-0.46	0.08	N/A	-0.85	-0.13
bmr15078	2PG1B	2.80	100.0	85	4	1	1	1		1	1	0.821	N/A	0.961	0.991	N/A	0.806	0.525	N/A	0.871	1.102	N/A	1.840	0.319	N/A	-0.49	0.10	N/A	-0.98	-0.14
bmr15079	2JN0A	NMR	100.0	50	3	1	1	1	1	1	1	0.745	0.664	0.961	0.994	0.681	0.795	0.377	0.165	0.829	0.951	0.927	1.765	0.327	-0.09	-0.22	-0.34	-0.34	-0.24	-0.08
bmr15082	1IFC_	1.19	99.2	131	0	1	1	1		1	1	0.866	N/A	0.979	0.997	N/A	0.728	0.762	N/A	0.630	0.619	N/A	1.620	0.281	N/A	-0.22	-0.03	N/A	-0.68	-0.11
bmr15084	1TW4B	2.00	100.0	125	0		1	1	1	1	1	0.897	0.937	0.976	0.997	0.830	0.891	0.749	0.124	0.671	0.766	0.635	1.654	0.287	-0.05	0.03	0.30	0.30	-0.42	-0.04
bmr15085	2JN4A	NMR	100.0	66	0	1	1	1	1	1	1	0.786	0.770	0.961	0.991	0.601	0.738	0.655	0.178	0.703	1.055	0.635	2.146	0.316	-0.10	0.03	-0.20	-0.05	0.94	-0.04
bmr15086	2JN6A	NMR	100.0	97	0	1	1	1	1	1	1	0.756	0.777	0.930	0.994	0.817	0.687	0.328	0.134	0.847	0.971	0.805	1.929	0.295	-0.06	-0.31	-0.67	-0.75	-1.31	-0.22
bmr15087	2DYDA	NMR	100.0	85	0	1				1	1	0.559	0.608	N/A	N/A	N/A	0.740	0.328	0.138	N/A	N/A	N/A	1.797	0.398	-0.05	N/A	N/A	N/A	-0.41	0.05
bmr15088	2JN7A	NMR	100.0	105	0	1	1	1		1	1	0.772	0.784	0.956	0.992	N/A	0.668	0.461	0.167	1.042	1.020	N/A	2.334	0.445	-0.08	0.43	-0.01	N/A	-0.86	-0.23
bmr15089	2ES9A	2.00	97.0	99	10	1	1	1	1	1	1	0.843	0.822	0.981	0.997	0.771	0.875	0.614	0.123	0.691	0.657	0.690	1.359	0.248	-0.03	-0.17	-0.04	0.03	-0.28	-0.13
bmr15090	2JNAA	NMR	100.0	100	0	1	1	1	1	1	1	0.834	0.829	0.974	0.994	0.801	0.735	0.672	0.149	0.642	0.902	0.804	1.840	0.284	-0.01	-0.05	-0.29	-0.07	0.37	0.00
bmr15092	1J7DB	1.85	100.0	149	6	1	1	1		1	1	0.846	0.797	0.970	0.995	N/A	0.818	0.648	0.138	0.712	0.772	N/A	1.961	0.341	-0.04	-0.12	-0.09	N/A	-0.64	0.01
bmr15094	1NAQF	1.70	100.0	105	7	1	1	1	1	1	1	0.848	N/A	0.971	0.994	0.857	0.807	0.609	N/A	0.703	0.855	0.737	1.950	0.326	N/A	0.06	0.00	-0.02	-0.09	-0.02
bmr15100	2JNEA	NMR	100.0	71	0	1	1	1	1	1	1	0.719	0.756	0.945	0.975	0.369	0.807	0.460	0.178	0.951	0.927	1.100	1.952	0.345	0.01	-0.50	-0.26	-0.43	-1.05	-0.09
bmr15101	2JOQA	NMR	100.0	86	-3	1	1	1	1	1	1	0.866	0.856	0.928	0.995	0.824	0.808	0.785	0.161	0.886	0.973	0.778	1.768	0.277	-0.05	-0.39	-0.45	-0.11	-0.56	-0.03
bmr15109	2JNGA	NMR	100.0	77	3	1	1	1	1	1	1	0.798	0.737	0.943	0.994	0.804	0.781	0.532	0.196	1.082	0.769	0.643	2.247	0.392	0.09	0.10	-0.13	-0.00	0.55	-0.06
bmr15110	2HDMA	NMR	98.7	75	0		1	1	1	1	1	0.841	0.844	0.937	0.991	0.789	0.673	0.815	0.151	0.943	0.840	0.755	2.207	0.232	-0.01	-0.29	-0.15	-0.40	-0.09	-0.02
bmr15111	2OOAA	1.56	97.5	40	6	1	1	1		1	1	0.864	0.789	0.987	0.995	N/A	0.930	0.621	0.087	0.657	0.610	N/A	1.054	0.280	0.02	-0.50	-0.20	N/A	-0.42	0.11
bmr15120	1SLM_	1.90	98.1	161	24	1	1	1		1	1	0.785	0.669	0.904	0.991	N/A	0.804	0.556	0.182	1.092	0.967	N/A	1.734	0.364	0.05	2.47	2.42	N/A	-0.46	0.05
bmr15121	1XD3A	1.45	100.0	229	1	1	1	1	1	1	1	0.848	N/A	0.955	0.995	0.818	0.852	0.621	N/A	0.870	0.785	0.771	1.603	0.303	N/A	-0.12	0.16	0.09	-0.22	0.07
bmr15128	2JNUA	NMR	100.0	136	0	1	1	1	1	1	1	0.635	0.573	0.927	0.995	0.361	0.640	0.314	0.171	0.998	0.840	1.124	2.186	0.398	0.01	-0.50	-0.18	3.78	-0.43	-0.03
bmr15129	2NWMA	NMR	100.0	56	-1	1	1	1	1	1	1	0.727	0.614	0.958	0.983	0.656	0.749	0.400	0.165	0.746	1.083	1.002	2.102	0.386	-0.03	0.11	-0.14	-0.23	0.95	-0.16
bmr15130	1HC9B	1.80	100.0	74	0	1	1					0.885	0.899	0.871	N/A	N/A	N/A	N/A	0.140	1.263	N/A	N/A	N/A	N/A	-0.06	-0.02	N/A	N/A	N/A	N/A
bmr15133	2JNYA	NMR	100.0	61	0	1	1	1		1	1	0.759	0.629	0.950	0.991	N/A	0.742	0.485	0.196	0.752	0.817	N/A	1.977	0.355	-0.05	-0.11	0.07	N/A	0.22	-0.05
bmr15137	1A43_	2.60	97.2	72	3	1				1	1	0.676	0.716	N/A	N/A	N/A	0.744	0.568	0.133	N/A	N/A	N/A	1.409	0.320	-0.06	N/A	N/A	N/A	-0.62	-0.07
bmr15139	2JO6A	NMR	100.0	110	0	1	1	1	1	1	1	0.763	0.726	0.952	0.987	0.665	0.790	0.455	0.161	0.876	0.983	0.823	2.033	0.426	-0.02	-0.07	-0.04	-0.20	0.81	0.00
bmr15142	2B95B	NMR	99.0	96	0		1	1		1	1	0.855	0.828	0.968	0.996	N/A	0.852	0.633	0.174	0.748	0.808	N/A	1.635	0.351	-0.10	-0.07	-0.25	N/A	-0.31	-0.35
bmr15143	1MIDA	1.71	100.0	91	0	1					1	0.734	0.848	N/A	N/A	N/A	N/A	0.621	0.120	N/A	N/A	N/A	N/A	0.255	-0.10	N/A	N/A	N/A	N/A	-0.02
bmr15156	1FCCC	3.20	96.4	55	0	1	1	1	1	1		0.895	N/A	0.954	0.996	0.830	0.802	N/A	N/A	0.944	1.019	0.860	2.581	N/A	N/A	0.22	0.11	-0.44	-0.44	N/A
bmr15160	2I5OA	NMR	100.0	34	5	1	1	1		1	1	0.839	0.768	0.971	0.990	N/A	0.849	0.617	0.158	0.503	0.875	N/A	1.698	0.306	-0.10	0.22	0.48	N/A	-1.53	0.05
bmr15161	2ODDA	NMR	100.0	50	0	1					1	0.774	0.836	0.959	N/A	N/A	0.646	0.655	0.174	0.861	N/A	N/A	2.601	0.413	-0.05	-0.49	N/A	N/A	-1.30	-0.13
bmr15162	2A5DB	1.80	98.2	167	0	1	1	1	1	1	1	0.776	N/A	0.912	0.981	0.652	0.797	0.538	N/A	1.140	1.119	0.983	2.234	0.302	N/A	0.64	0.50	0.38	-1.43	-0.04
bmr15166	2JODA	NMR	94.2	103	16	1	1	1	1	1	1	0.718	0.632	0.953	0.983	-0.742	0.617	0.404	0.172	0.799	1.125	1.617	2.465	0.426	-0.03	-0.23	-0.19	-0.33	1.07	-0.24
bmr15167	2JOEA	NMR	100.0	139	0	1	1	1	1	1	1	0.797	0.697	0.957	0.993	0.741	0.757	0.639	0.176	0.777	1.054	0.914	2.159	0.312	-0.08	-0.07	-0.50	0.07	0.14	-0.08
bmr15170	2C7PA	1.70	100.0	323	0	1	1	1		1	1	0.842	N/A	0.965	0.994	N/A	0.861	0.549	N/A	0.801	0.822	N/A	1.976	0.392	N/A	0.39	0.80	N/A	-0.57	0.12
bmr15177	1R1UB	2.00	100.0	93	8		1	1	1	1	1	0.872	N/A	0.975	0.994	0.868	0.796	0.726	N/A	0.675	0.593	0.507	1.719	0.219	N/A	0.16	0.38	-0.03	-0.70	0.07
bmr15190	2JOQA	NMR	100.0	91	0	1	1	1	1	1	1	0.866	0.838	0.955	0.995	0.817	0.811	0.781	0.171	0.805	0.959	1.069	1.703	0.285	0.05	-0.51	-0.46	2.57	0.33	-0.02
bmr15203	2JOVA	NMR	100.0	79	0	1	1	1	1	1	1	0.750	0.671	0.954	0.990	0.726	0.667	0.490	0.182	0.816	1.069	0.815	2.456	0.381	0.01	0.29	-0.21	-0.24	0.88	-0.02
bmr15204	1L6XA	1.65	100.0	103	-104	1	1	1	1	1	1	0.842	0.771	0.963	0.983	0.795	0.915	0.628	0.157	0.583	0.778	0.689	1.582	0.351	0.02	-0.13	0.12	0.10	0.33	0.03
bmr15210	2JOYA	NMR	100.0	96	0	1	1	1	1	1	1	0.723	0.669	0.944	0.990	0.670	0.550	0.513	0.165	0.786	1.044	0.865	2.405	0.364	-0.06	0.09	0.04	-0.36	-0.09	-0.20
bmr15211	2JOZA	NMR	100.0	129	0		1	1	1	1	1	0.765	0.736	0.963	0.995	0.513	0.777	0.605	0.167	0.873	0.981	0.996	2.172	0.364	-0.01	-0.31	0.19	-0.55	0.15	-0.01
bmr15214	2CA5B	2.10	100.0	61	14		1	1		1	1	0.400	N/A	N/A	N/A	N/A	0.579	0.222	N/A	N/A	N/A	N/A	2.393	0.249	N/A	N/A	N/A	N/A	-1.00	-0.10
bmr15215	2HDMA	NMR	97.3	74	1		1	1	1	1	1	0.696	0.668	0.919	0.988	0.617	0.623	0.363	0.179	1.074	0.997	0.904	2.499	0.343	-0.17	0.24	-0.53	0.41	-0.78	-0.09
bmr15217	2JN9A	NMR	100.0	100	0	1	1	1		1	1	0.705	0.530	0.930	0.990	N/A	0.657	0.417	0.181	0.952	1.124	N/A	1.915	0.436	-0.12	-0.07	-0.71	N/A	0.25	-0.20
bmr15219	1MV9A	1.90	100.0	181	28	1	1	1	1	1	1	0.824	N/A	0.965	0.994	0.670	0.817	0.675	N/A	0.821	0.824	0.702	1.925	0.324	N/A	0.18	0.69	0.10	-0.32	0.10
bmr15226	1XSWA	NMR	100.0	38	0	1	1	1	1	1		0.980	N/A	0.980	N/A	N/A	N/A	N/A	N/A	0.756	N/A	N/A	N/A	N/A	N/A	-0.01	N/A	N/A	N/A	N/A
bmr15232	1SYD_	1.70	95.6	136	5	1	1	1		1	1	0.883	0.907	0.975	0.995	N/A	0.870	0.668	0.130	0.695	0.825	N/A	1.787	0.332	-0.04	-0.22	0.07	N/A	-0.33	0.03
bmr15233	1EKGA	1.80	88.9	117	89	1				1	1	0.772	N/A	N/A	N/A	N/A	0.845	0.700	N/A	N/A	N/A	N/A	1.842	0.311	N/A	N/A	N/A	N/A	-0.32	0.01
bmr15234	1EKGA	1.80	98.9	88	2	1				1	1	0.784	N/A	N/A	N/A	N/A	0.870	0.698	N/A	N/A	N/A	N/A	1.898	0.294	N/A	N/A	N/A	N/A	-0.17	0.08
bmr15235	1EKGA	1.80	87.2	117	89	1				1	1	0.811	N/A	N/A	N/A	N/A	0.887	0.735	N/A	N/A	N/A	N/A	1.669	0.292	N/A	N/A	N/A	N/A	-0.27	0.00
bmr15236	1EW4A	1.40	93.3	104	0	1				1	1	0.794	N/A	N/A	N/A	N/A	0.878	0.711	N/A	N/A	N/A	N/A	1.850	0.320	N/A	N/A	N/A	N/A	-0.49	-0.00
bmr15237	1EW4A	1.40	91.3	103	0	1				1	1	0.793	N/A	N/A	N/A	N/A	0.867	0.719	N/A	N/A	N/A	N/A	1.924	0.337	N/A	N/A	N/A	N/A	-0.60	-0.03
bmr15242	2JPEA	NMR	99.2	132	0	1	1	1	1	1	1	0.663	0.548	0.934	0.987	0.443	0.619	0.449	0.190	1.022	1.093	0.939	2.413	0.427	0.01	-0.12	0.08	-0.22	-1.00	-0.22
bmr15243	1YZ1C	2.00	83.1	172	-2	1	1	1	1	1	1	0.861	0.869	0.966	0.991	0.859	0.829	0.651	0.146	0.772	0.965	0.716	1.870	0.375	-0.03	-0.02	-0.13	-0.03	0.37	0.02
bmr15244	1EW4A	1.40	93.2	103	0					1	1	0.800	N/A	N/A	N/A	N/A	0.875	0.725	N/A	N/A	N/A	N/A	1.923	0.325	N/A	N/A	N/A	N/A	-0.49	-0.05
bmr15245	1YU8X	1.45	97.1	35	-28	1					1	0.814	0.875	N/A	N/A	N/A	N/A	0.753	0.098	N/A	N/A	N/A	N/A	0.264	-0.03	N/A	N/A	N/A	N/A	-0.03
bmr15248	1SUE_	1.80	91.5	270	0	1	1	1	1	1	1	0.830	N/A	0.957	0.995	0.778	0.874	0.544	N/A	0.956	0.785	0.935	1.823	0.396	N/A	-0.23	-0.31	0.23	0.10	0.20
bmr15249	1VP6A	1.70	100.0	133	4	1	1	1	1	1	1	0.889	0.885	0.986	0.997	0.868	0.903	0.696	0.142	0.587	0.726	0.586	1.366	0.307	-0.01	0.03	-0.08	0.03	-0.17	0.02
bmr15250	1GNSA	1.80	84.7	274	3	1	1	1	1	1	1	0.858	N/A	0.975	0.996	0.753	0.875	0.693	N/A	0.786	0.715	0.945	1.736	0.382	N/A	-0.10	-0.13	0.24	0.55	0.24
bmr15252	2JPNA	NMR	100.0	79	0	1	1	1		1	1	0.669	0.437	0.909	0.996	N/A	0.744	0.259	0.149	0.736	0.779	N/A	2.706	0.368	-0.08	0.19	-0.26	N/A	-3.39	-0.17
bmr15253	1VDRB	2.55	97.5	158	1	1	1	1	1	1	1	0.790	0.628	0.952	0.995	0.782	0.785	0.597	0.168	0.840	1.010	0.841	2.224	0.346	-0.07	0.08	0.25	-0.16	-0.01	-0.07
bmr15256	1TWOA	NMR	100.0	142	0	1	1	1	1	1	1	0.647	0.449	0.912	0.987	0.688	0.590	0.257	0.199	1.089	0.897	0.912	1.999	0.386	-0.03	-0.20	0.19	-0.09	-0.57	0.00
bmr15264	1ZYNA	2.30	100.0	196	0	1	1	1		1	1	0.871	N/A	0.969	0.994	N/A	0.846	0.675	N/A	0.717	0.781	N/A	1.704	0.352	N/A	-0.04	0.08	N/A	0.09	0.15
bmr15265	2Q00B	2.40	100.0	122	2	1	1	1	1	1	1	0.768	0.776	0.939	0.994	0.732	0.657	0.511	0.136	0.813	0.827	0.878	1.657	0.270	-0.02	-0.12	0.12	0.26	-0.04	-0.05
bmr15270	2JQ5A	NMR	100.0	128	0	1	1	1	1	1	1	0.837	0.791	0.954	0.992	0.768	0.825	0.694	0.175	0.973	0.971	0.827	1.963	0.342	-0.02	-0.30	-0.18	-0.07	-0.25	-0.11
bmr15277	1QMYC	1.90	87.2	156	28	1	1	1	1	1	1	0.843	N/A	0.961	0.998	0.851	0.799	0.608	N/A	0.922	0.592	0.668	1.902	0.414	N/A	-0.08	-0.12	0.01	0.30	0.15
bmr15278	1QMYA	1.90	94.2	155	28	1	1	1	1	1	1	0.823	N/A	0.961	0.911	0.816	0.810	0.616	N/A	0.868	0.715	0.765	1.817	0.376	N/A	-0.08	-0.05	0.02	0.20	0.10
bmr15280	2H30A	1.60	96.3	135	30	1	1	1	1	1	1	0.879	0.881	0.967	0.992	0.840	0.883	0.711	0.148	0.782	0.719	0.779	1.746	0.410	0.08	-0.55	-0.43	-0.37	-0.01	0.02
bmr15281	2O0PA	1.90	98.2	114	1	1	1	1	1	1	1	0.874	0.900	0.964	0.995	0.850	0.875	0.662	0.118	0.818	0.885	0.652	1.578	0.353	-0.02	-0.22	-0.05	0.03	-0.57	-0.01
bmr15283	2IGD_	1.10	100.0	54	-5	1	1	1	1	1		0.936	N/A	0.974	0.997	0.856	0.918	N/A	N/A	0.782	0.774	0.899	1.713	N/A	N/A	0.24	0.33	-0.02	0.39	N/A
bmr15288	2JQOA	NMR	100.0	103	0	1	1	1	1	1	1	0.795	0.715	0.956	0.991	0.765	0.763	0.578	0.179	0.828	0.858	0.740	1.793	0.329	-0.01	0.19	0.08	0.17	0.72	0.02
bmr15290	2JQQA	NMR	97.4	154	108	1	1	1	1	1	1	0.611	0.614	0.956	0.995	0.335	0.440	0.328	0.161	0.826	0.904	1.194	1.693	0.286	-0.00	-0.73	-0.46	-0.14	-0.65	-0.10
bmr15296	1ZFSA	NMR	100.0	93	0	1	1	1	1	1	1	0.714	0.710	0.967	0.992	0.765	0.595	0.253	0.160	0.803	0.909	0.751	2.394	0.470	-0.04	0.15	-0.03	0.43	-1.71	-0.26
bmr15317	2JR2B	NMR	98.5	67	6		1	1	1	1	1	0.806	0.829	0.963	0.997	0.808	0.707	0.532	0.121	0.777	0.635	0.667	1.378	0.267	0.02	-0.30	0.18	0.08	-0.69	-0.09
bmr15320	2JR5A	NMR	100.0	94	0	1	1	1		1	1	0.724	0.558	0.944	0.990	N/A	0.690	0.437	0.173	0.740	0.853	N/A	2.077	0.384	0.04	-0.18	0.25	N/A	-0.69	-0.05
bmr15322	2HO9A	NMR	100.0	167	0	1	1	1	1	1	1	0.772	0.695	0.952	0.991	0.763	0.746	0.488	0.159	0.878	0.979	0.854	2.414	0.358	-0.01	0.11	0.15	-0.13	-1.74	-0.14
bmr15324	2JRAA	NMR	100.0	67	0	1	1	1	1	1	1	0.752	0.707	0.955	0.986	0.553	0.789	0.522	0.159	0.871	0.890	0.993	1.852	0.322	-0.04	-0.18	-0.27	-0.30	-0.56	-0.09
bmr15325	2JRBA	NMR	100.0	65	15	1	1	1	1	1	1	0.767	0.698	0.960	0.998	0.850	0.603	0.490	0.158	0.883	0.711	0.618	2.307	0.358	-0.04	0.14	0.02	-0.07	-0.67	-0.09
bmr15327	2HGKA	NMR	100.0	109	0	1	1	1	1	1	1	0.699	0.626	0.923	0.994	0.711	0.593	0.346	0.181	1.064	0.795	0.769	2.117	0.416	-0.00	-0.07	0.18	-0.24	0.16	-0.04
bmr15329	2JRFA	NMR	100.0	178	0	1	1	1	1	1	1	0.729	0.635	0.967	0.994	0.714	0.720	0.344	0.156	0.820	0.995	0.926	2.244	0.338	-0.04	-0.22	-0.47	-0.38	-0.42	-0.16
bmr15332	2PPHA	NMR	100.0	85	0	1	1	1	1	1	1	0.846	0.815	0.963	0.993	0.811	0.843	0.653	0.153	0.695	0.715	0.724	1.488	0.346	-0.01	-0.25	-0.07	-0.16	-0.32	-0.19
bmr15333	2JRJA	NMR	100.0	52	9	1	1	1	1	1	1	0.729	0.673	0.941	0.994	0.702	0.727	0.335	0.202	0.987	0.830	0.740	1.916	0.325	-0.05	0.07	-0.42	-0.27	-1.33	0.00
bmr15338	2JRPA	NMR	100.0	81	0		1	1	1	1	1	0.677	0.674	0.943	0.986	0.407	0.572	0.480	0.167	0.903	1.012	0.946	2.470	0.402	0.00	-0.24	-0.20	-0.32	-0.35	-0.16
bmr15339	2JRMA	NMR	100.0	60	0		1	1	1	1	1	0.749	0.683	0.961	0.992	0.694	0.772	0.393	0.149	0.739	0.677	0.878	2.176	0.333	-0.00	-0.03	0.33	-0.13	-1.23	-0.24
bmr15341	2JRRA	NMR	100.0	63	0		1	1		1	1	0.747	0.700	0.971	0.995	N/A	0.732	0.337	0.166	0.685	0.736	N/A	2.426	0.472	-0.04	0.08	-0.43	N/A	-1.04	-0.06
bmr15348	2JRZA	NMR	100.0	117	0	1	1	1	1	1	1	0.740	0.637	0.947	0.995	0.744	0.761	0.355	0.177	0.985	0.655	0.981	1.990	0.296	-0.01	-0.12	-0.15	1.68	-0.62	-0.05
bmr15349	2CUBA	NMR	100.0	59	-13	1	1	1	1	1	1	0.830	0.770	0.961	0.993	0.741	0.861	0.657	0.167	0.794	0.846	0.771	1.532	0.295	-0.03	0.11	-0.01	0.01	0.13	-0.07
bmr15350	2GSVB	1.90	97.1	68	1		1	1		1	1	0.814	0.752	0.963	0.996	N/A	0.778	0.583	0.117	0.838	0.731	N/A	1.551	0.267	0.07	-0.53	0.12	N/A	-0.36	-0.04
bmr15353	2JS4A	NMR	100.0	66	0	1	1	1	1	1	1	0.692	0.529	0.933	0.979	0.499	0.707	0.502	0.150	0.980	0.993	0.965	2.234	0.405	-0.00	-0.35	0.01	-0.46	-0.13	-0.07
bmr15355	2PPHA	NMR	100.0	85	0	1	1	1	1	1	1	0.819	0.800	0.843	0.993	0.824	0.846	0.607	0.157	0.707	0.716	0.717	1.460	0.364	-0.01	-0.32	0.00	-0.25	-0.29	-0.17
bmr15372	1ZLIB	2.09	100.0	74	0	1	1	1	1	1	1	0.868	0.878	0.977	0.992	0.793	0.897	0.668	0.139	0.772	0.885	0.914	1.670	0.333	-0.04	-0.08	-0.18	-0.06	-0.68	-0.08
bmr15374	7RXN_	1.50	100.0	52	0	1				1	1	0.742	0.910	N/A	N/A	N/A	0.780	0.535	0.151	N/A	N/A	N/A	2.454	0.436	0.02	N/A	N/A	N/A	-1.65	-0.13
bmr15375	1RB9_	0.92	100.0	52	0	1					1	0.248	0.373	N/A	N/A	N/A	N/A	0.123	0.184	N/A	N/A	N/A	N/A	0.414	-0.11	N/A	N/A	N/A	N/A	-0.10
bmr15382	2JOTA	NMR	98.2	55	0	1					1	0.455	0.683	N/A	N/A	N/A	N/A	0.226	0.185	N/A	N/A	N/A	N/A	0.476	0.02	N/A	N/A	N/A	N/A	-0.17
bmr15385	1J1DA	2.61	97.5	161	0	1	1	1		1	1	0.859	0.840	0.973	0.996	N/A	0.827	0.658	0.138	0.705	0.554	N/A	1.687	0.290	-0.06	0.01	-0.02	N/A	-0.32	0.03
